index,main_folder,name,rel_path,abs_path,sheet_file,page,row,col,duration_s,width,height
85,16. Videos,celeste-navy_02.mov,Celeste Navy/celeste-navy_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_02.mov,16. Videos__VIDEO_sheet_03.png,3,6,1,10.0,1080,1920
86,16. Videos,celeste-navy_03.mov,Celeste Navy/celeste-navy_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_03.mov,16. Videos__VIDEO_sheet_03.png,3,6,2,9.6,1080,1920
87,16. Videos,celeste-navy_04.mov,Celeste Navy/celeste-navy_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_04.mov,16. Videos__VIDEO_sheet_03.png,3,6,3,12.48,1080,1920
88,16. Videos,celeste-navy_05.mov,Celeste Navy/celeste-navy_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_05.mov,16. Videos__VIDEO_sheet_03.png,3,6,4,11.68,1080,1920
89,16. Videos,celeste-navy_06.mp4,Celeste Navy/celeste-navy_06.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_06.mp4,16. Videos__VIDEO_sheet_03.png,3,7,1,0.96,720,1280
90,16. Videos,celeste-navy_07.mov,Celeste Navy/celeste-navy_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_07.mov,16. Videos__VIDEO_sheet_03.png,3,7,2,4.0,2160,3840
91,16. Videos,celeste-navy_08.mov,Celeste Navy/celeste-navy_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/celeste-navy_08.mov,16. Videos__VIDEO_sheet_03.png,3,7,3,17.02,2160,3840
92,16. Videos,IMG_3633.mov,Celeste Navy/IMG_3633.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Navy/IMG_3633.mov,16. Videos__VIDEO_sheet_03.png,3,7,4,1.93,1080,1920
93,16. Videos,celeste-red_01.mov,Celeste Red/celeste-red_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_01.mov,16. Videos__VIDEO_sheet_03.png,3,8,1,10.0,1080,1920
94,16. Videos,celeste-red_02.mov,Celeste Red/celeste-red_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_02.mov,16. Videos__VIDEO_sheet_03.png,3,8,2,10.0,1080,1920
95,16. Videos,celeste-red_villa_01.mp4,Celeste Red/celeste-red_villa_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_villa_01.mp4,16. Videos__VIDEO_sheet_03.png,3,8,3,7.08,1080,1920
96,16. Videos,celeste-red_villa_02.mp4,Celeste Red/celeste-red_villa_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_villa_02.mp4,16. Videos__VIDEO_sheet_03.png,3,8,4,7.08,1080,1920
97,16. Videos,celeste-red_villa_03.mp4,Celeste Red/celeste-red_villa_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_villa_03.mp4,16. Videos__VIDEO_sheet_04.png,4,1,1,7.08,1080,1920
98,16. Videos,celeste-red_villa_04.mp4,Celeste Red/celeste-red_villa_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste Red/celeste-red_villa_04.mp4,16. Videos__VIDEO_sheet_04.png,4,1,2,7.08,1080,1920
99,16. Videos,celeste-white_01.mp4,Celeste White/celeste-white_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_01.mp4,16. Videos__VIDEO_sheet_04.png,4,1,3,7.21,2160,3840
100,16. Videos,celeste-white_02.mp4,Celeste White/celeste-white_02.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_02.mp4,16. Videos__VIDEO_sheet_04.png,4,1,4,5.96,1080,1920
101,16. Videos,celeste-white_03.mp4,Celeste White/celeste-white_03.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_03.mp4,16. Videos__VIDEO_sheet_04.png,4,2,1,18.35,720,1280
102,16. Videos,celeste-white_04.mp4,Celeste White/celeste-white_04.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_04.mp4,16. Videos__VIDEO_sheet_04.png,4,2,2,4.2,1080,1920
103,16. Videos,celeste-white_05.mov,Celeste White/celeste-white_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_05.mov,16. Videos__VIDEO_sheet_04.png,4,2,3,4.0,2160,3840
104,16. Videos,celeste-white_06.mov,Celeste White/celeste-white_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Celeste White/celeste-white_06.mov,16. Videos__VIDEO_sheet_04.png,4,2,4,19.02,2160,3840
105,16. Videos,clairo-mint_01.mov,Clairo/clairo-mint_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_01.mov,16. Videos__VIDEO_sheet_04.png,4,3,1,19.87,3840,2160
106,16. Videos,clairo-mint_02.mov,Clairo/clairo-mint_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_02.mov,16. Videos__VIDEO_sheet_04.png,4,3,2,10.8,3840,2160
107,16. Videos,clairo-mint_03.mov,Clairo/clairo-mint_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_03.mov,16. Videos__VIDEO_sheet_04.png,4,3,3,3.06,3840,2160
108,16. Videos,clairo-mint_04.mov,Clairo/clairo-mint_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_04.mov,16. Videos__VIDEO_sheet_04.png,4,3,4,20.87,3840,2160
109,16. Videos,clairo-mint_05.mov,Clairo/clairo-mint_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_05.mov,16. Videos__VIDEO_sheet_04.png,4,4,1,4.46,3840,2160
110,16. Videos,clairo-mint_06.mov,Clairo/clairo-mint_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_06.mov,16. Videos__VIDEO_sheet_04.png,4,4,2,3.8,3840,2160
111,16. Videos,clairo-mint_07.mov,Clairo/clairo-mint_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_07.mov,16. Videos__VIDEO_sheet_04.png,4,4,3,9.4,3840,2160
112,16. Videos,clairo-mint_08.mov,Clairo/clairo-mint_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_08.mov,16. Videos__VIDEO_sheet_04.png,4,4,4,10.67,3840,2160
113,16. Videos,clairo-mint_09.mov,Clairo/clairo-mint_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_09.mov,16. Videos__VIDEO_sheet_04.png,4,5,1,4.37,3840,2160
114,16. Videos,clairo-mint_10.mov,Clairo/clairo-mint_10.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_10.mov,16. Videos__VIDEO_sheet_04.png,4,5,2,9.77,3840,2160
115,16. Videos,clairo-mint_11.mov,Clairo/clairo-mint_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_11.mov,16. Videos__VIDEO_sheet_04.png,4,5,3,9.8,3840,2160
116,16. Videos,clairo-mint_12.mov,Clairo/clairo-mint_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_12.mov,16. Videos__VIDEO_sheet_04.png,4,5,4,8.37,3840,2160
117,16. Videos,clairo-mint_14.mov,Clairo/clairo-mint_14.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_14.mov,16. Videos__VIDEO_sheet_04.png,4,6,1,5.2,3840,2160
118,16. Videos,clairo-mint_15.mov,Clairo/clairo-mint_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_15.mov,16. Videos__VIDEO_sheet_04.png,4,6,2,2.13,3840,2160
119,16. Videos,clairo-mint_16.mov,Clairo/clairo-mint_16.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_16.mov,16. Videos__VIDEO_sheet_04.png,4,6,3,8.8,3840,2160
120,16. Videos,clairo-mint_17.mp4,Clairo/clairo-mint_17.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_17.mp4,16. Videos__VIDEO_sheet_04.png,4,6,4,8.83,2160,3840
121,16. Videos,clairo-mint_18.mp4,Clairo/clairo-mint_18.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_18.mp4,16. Videos__VIDEO_sheet_04.png,4,7,1,8.83,2160,3840
122,16. Videos,clairo-mint_19.mp4,Clairo/clairo-mint_19.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_19.mp4,16. Videos__VIDEO_sheet_04.png,4,7,2,8.83,2160,3840
123,16. Videos,clairo-mint_20.mov,Clairo/clairo-mint_20.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_20.mov,16. Videos__VIDEO_sheet_04.png,4,7,3,5.26,3840,2160
124,16. Videos,clairo-mint_20.mp4,Clairo/clairo-mint_20.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_20.mp4,16. Videos__VIDEO_sheet_04.png,4,7,4,7.37,2160,3840
125,16. Videos,clairo-mint_21.mp4,Clairo/clairo-mint_21.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_21.mp4,16. Videos__VIDEO_sheet_04.png,4,8,1,7.37,2160,3840
126,16. Videos,clairo-mint_22.mp4,Clairo/clairo-mint_22.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_22.mp4,16. Videos__VIDEO_sheet_04.png,4,8,2,8.03,848,480
127,16. Videos,clairo-mint_23.mov,Clairo/clairo-mint_23.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_23.mov,16. Videos__VIDEO_sheet_04.png,4,8,3,21.6,3840,2160
128,16. Videos,clairo-mint_24.mp4,Clairo/clairo-mint_24.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_24.mp4,16. Videos__VIDEO_sheet_04.png,4,8,4,5.67,2160,3840
129,16. Videos,clairo-mint_25.mp4,Clairo/clairo-mint_25.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_25.mp4,16. Videos__VIDEO_sheet_05.png,5,1,1,7.29,848,480
130,16. Videos,clairo-mint_26.mp4,Clairo/clairo-mint_26.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_26.mp4,16. Videos__VIDEO_sheet_05.png,5,1,2,6.72,1920,1080
131,16. Videos,clairo-mint_27.mp4,Clairo/clairo-mint_27.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_27.mp4,16. Videos__VIDEO_sheet_05.png,5,1,3,5.17,2160,3840
132,16. Videos,clairo-mint_28.mov,Clairo/clairo-mint_28.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_28.mov,16. Videos__VIDEO_sheet_05.png,5,1,4,13.77,3840,2160
133,16. Videos,clairo-mint_29.mov,Clairo/clairo-mint_29.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_29.mov,16. Videos__VIDEO_sheet_05.png,5,2,1,2.6,3840,2160
134,16. Videos,clairo-mint_30.mp4,Clairo/clairo-mint_30.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_30.mp4,16. Videos__VIDEO_sheet_05.png,5,2,2,9.83,2160,3840
135,16. Videos,clairo-mint_31.mov,Clairo/clairo-mint_31.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_31.mov,16. Videos__VIDEO_sheet_05.png,5,2,3,7.37,3840,2160
136,16. Videos,clairo-mint_32.mov,Clairo/clairo-mint_32.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_32.mov,16. Videos__VIDEO_sheet_05.png,5,2,4,7.23,3840,2160
137,16. Videos,clairo-mint_33.mov,Clairo/clairo-mint_33.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_33.mov,16. Videos__VIDEO_sheet_05.png,5,3,1,7.97,3840,2160
138,16. Videos,clairo-mint_34.mov,Clairo/clairo-mint_34.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_34.mov,16. Videos__VIDEO_sheet_05.png,5,3,2,7.97,720,1280
139,16. Videos,clairo-mint_35.mov,Clairo/clairo-mint_35.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_35.mov,16. Videos__VIDEO_sheet_05.png,5,3,3,14.83,3840,2160
140,16. Videos,clairo-mint_36.mov,Clairo/clairo-mint_36.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_36.mov,16. Videos__VIDEO_sheet_05.png,5,3,4,5.5,3840,2160
141,16. Videos,clairo-mint_37.mov,Clairo/clairo-mint_37.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_37.mov,16. Videos__VIDEO_sheet_05.png,5,4,1,7.23,720,1280
142,16. Videos,clairo-mint_38.mov,Clairo/clairo-mint_38.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_38.mov,16. Videos__VIDEO_sheet_05.png,5,4,2,5.4,3840,2160
143,16. Videos,clairo-mint_market_01.mp4,Clairo/clairo-mint_market_01.mp4,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo-mint_market_01.mp4,16. Videos__VIDEO_sheet_05.png,5,4,3,8.07,2160,3840
144,16. Videos,clairo_01.mov,Clairo/clairo_01.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_01.mov,16. Videos__VIDEO_sheet_05.png,5,4,4,29.03,2160,3840
145,16. Videos,clairo_02.mov,Clairo/clairo_02.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_02.mov,16. Videos__VIDEO_sheet_05.png,5,5,1,12.01,2160,3840
146,16. Videos,clairo_03.mov,Clairo/clairo_03.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_03.mov,16. Videos__VIDEO_sheet_05.png,5,5,2,3.0,2160,3840
147,16. Videos,clairo_04.mov,Clairo/clairo_04.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_04.mov,16. Videos__VIDEO_sheet_05.png,5,5,3,24.02,2160,3840
148,16. Videos,clairo_05.mov,Clairo/clairo_05.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_05.mov,16. Videos__VIDEO_sheet_05.png,5,5,4,16.02,2160,3840
149,16. Videos,clairo_06.mov,Clairo/clairo_06.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_06.mov,16. Videos__VIDEO_sheet_05.png,5,6,1,29.03,2160,3840
150,16. Videos,clairo_07.mov,Clairo/clairo_07.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_07.mov,16. Videos__VIDEO_sheet_05.png,5,6,2,60.06,2160,3840
151,16. Videos,clairo_08.mov,Clairo/clairo_08.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_08.mov,16. Videos__VIDEO_sheet_05.png,5,6,3,23.02,2160,3840
152,16. Videos,clairo_09.mov,Clairo/clairo_09.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_09.mov,16. Videos__VIDEO_sheet_05.png,5,6,4,50.05,2160,3840
153,16. Videos,clairo_10.mov,Clairo/clairo_10.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_10.mov,16. Videos__VIDEO_sheet_05.png,5,7,1,30.03,2160,3840
154,16. Videos,clairo_11.mov,Clairo/clairo_11.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_11.mov,16. Videos__VIDEO_sheet_05.png,5,7,2,6.2,3840,2160
155,16. Videos,clairo_12.mov,Clairo/clairo_12.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_12.mov,16. Videos__VIDEO_sheet_05.png,5,7,3,5.03,3840,2160
156,16. Videos,clairo_13.mov,Clairo/clairo_13.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_13.mov,16. Videos__VIDEO_sheet_05.png,5,7,4,2.73,3840,2160
157,16. Videos,clairo_14.mov,Clairo/clairo_14.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_14.mov,16. Videos__VIDEO_sheet_05.png,5,8,1,3.43,3840,2160
158,16. Videos,clairo_15.mov,Clairo/clairo_15.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_15.mov,16. Videos__VIDEO_sheet_05.png,5,8,2,6.27,3840,2160
159,16. Videos,clairo_16.mov,Clairo/clairo_16.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_16.mov,16. Videos__VIDEO_sheet_05.png,5,8,3,2.4,3840,2160
160,16. Videos,clairo_17.mov,Clairo/clairo_17.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_17.mov,16. Videos__VIDEO_sheet_05.png,5,8,4,4.5,3840,2160
161,16. Videos,clairo_18.mov,Clairo/clairo_18.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_18.mov,16. Videos__VIDEO_sheet_06.png,6,1,1,3.63,3840,2160
162,16. Videos,clairo_19.mov,Clairo/clairo_19.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_19.mov,16. Videos__VIDEO_sheet_06.png,6,1,2,2.13,3840,2160
163,16. Videos,clairo_20.mov,Clairo/clairo_20.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_20.mov,16. Videos__VIDEO_sheet_06.png,6,1,3,3.6,3840,2160
164,16. Videos,clairo_21.mov,Clairo/clairo_21.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_21.mov,16. Videos__VIDEO_sheet_06.png,6,1,4,4.2,3840,2160
165,16. Videos,clairo_22.mov,Clairo/clairo_22.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_22.mov,16. Videos__VIDEO_sheet_06.png,6,2,1,4.4,3840,2160
166,16. Videos,clairo_23.mov,Clairo/clairo_23.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_23.mov,16. Videos__VIDEO_sheet_06.png,6,2,2,4.67,3840,2160
167,16. Videos,clairo_24.mov,Clairo/clairo_24.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_24.mov,16. Videos__VIDEO_sheet_06.png,6,2,3,1.03,3840,2160
168,16. Videos,clairo_25.mov,Clairo/clairo_25.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_25.mov,16. Videos__VIDEO_sheet_06.png,6,2,4,2.87,3840,2160
169,16. Videos,clairo_26.mov,Clairo/clairo_26.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_26.mov,16. Videos__VIDEO_sheet_06.png,6,3,1,1.53,3840,2160
170,16. Videos,clairo_27.mov,Clairo/clairo_27.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_27.mov,16. Videos__VIDEO_sheet_06.png,6,3,2,3.13,3840,2160
171,16. Videos,clairo_28.mov,Clairo/clairo_28.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_28.mov,16. Videos__VIDEO_sheet_06.png,6,3,3,5.87,3840,2160
172,16. Videos,clairo_29.mov,Clairo/clairo_29.mov,/Users/Foongbear/Library/CloudStorage/GoogleDrive-da@heyleyholdings.com/Shared drives/Me + Lia/Content/16. Videos/Clairo/clairo_29.mov,16. Videos__VIDEO_sheet_06.png,6,3,4,3.57,3840,2160
